[0.07077625570776255, 0.5564830365578692, 0.0, 0.5607028648730719, 0.0, 0.3674419302325582, 0.6151531027688774, 0.2445054945054945, 0.42680952851151194]
[0.5662100456621004, 0.0, 0.0, 0.6485622918984575, 0.0, 0.502906976744186, 0.4540893399351334, 0.07417582417582418, 0.3115734474043465]
[0.9657534246575342, 0.0, 0.0, 0.5367412029570575, 0.0, 0.9418604651162791, 0.04766683678877091, 0.005494505494505495, 0.39205182240069325]
[0.4748858447488584, 0.0, 0.0, 0.5607028648730719, 0.0, 0.49127906976744184, 0.6422479062065976, 0.016483516483516484, 0.15771770668288793]
[0.2116438287671233, 0.0, 0.502248860502283, 0.3498402879354702, 0.23291924742486808, 0.5970930930232559, 0.78248881781167, 0.005494505494505495, 0.12607450170859602]
[0.502283105022831, 0.0, 0.0, 0.6485622918984575, 0.0, 0.502906976744186, 0.5168088620256215, 0.49175824175824173, 0.3396038455114948]
[0.3059360730593607, 0.0, 0.0, 0.5686900855117433, 0.0, 0.48546511627906974, 0.7300552371332808, 0.016483516483516484, 0.09542793311144719]
[0.14383561643835616, 0.357540350988431, 0.6601699252322861, 0.4257188840028487, 0.25155278721885754, 0.5953488023255814, 0.3828399026295977, 0.03571428571428571, 0.3832066870115034]
[0.4246575342465753, 0.5342237150955546, 0.0, 0.5607028648730719, 0.0, 0.3808139534883721, 0.31058704328672615, 0.005494505494505495, 0.17167062842084535]
[1.0, 0.0, 0.0, 0.40894567273831484, 0.0, 0.9418604651162791, 0.04766683678877091, 0.03571428571428571, 0.7154603143256588]
[0.2712328835616438, 0.40957150655934627, 0.0, 0.51038335088778, 0.0, 0.7383720930232558, 0.37706973670264343, 0.07417582417582418, 0.2917652994086284]
[0.2550228242009132, 0.27295492386680453, 0.12243877693836751, 0.4784344683330942, 0.21428570763087865, 0.7697675843023254, 0.4801807213355177, 0.005494505494505495, 0.19521615037289525]
[0.0684931506849315, 0.5759599428373947, 0.8045976770235579, 0.45686899657034336, 0.1552794982832454, 0.19186046511627908, 0.35624688547397204, 0.07417582417582418, 0.38582284504354913]
[0.3899543105022831, 0.5061213050548911, 0.0, 0.51038335088778, 0.0, 0.6145349534883722, 0.3018063101940578, 0.07417582417582418, 0.3619035719921159]
[0.4748858447488584, 0.0, 0.0, 0.5607028648730719, 0.0, 0.6133720930232558, 0.5920722885342071, 0.005494505494505495, 0.11859972888002314]
[0.13013698630136986, 0.5815247732029734, 0.8045976770235579, 0.6325878506211147, 0.21739129759654355, 0.13662790697674418, 0.18815856627146413, 0.07417582417582418, 0.3556745946349718]
[0.4748858447488584, 0.0, 0.0, 0.5607028648730719, 0.0, 0.49127906976744184, 0.6422479062065976, 0.49175824175824173, 0.43602843991599455]
[0.2513698767123288, 0.0, 0.6076961237072627, 0.46725240736227813, 0.17701862804289975, 0.7459301627906976, 0.4648770676293267, 0.27197802197802196, 0.46443256420661677]
[0.863013698630137, 0.0, 0.0, 0.5607028648730719, 0.0, 0.39244186046511625, 0.3186151722196792, 0.005494505494505495, 0.27482246853924175]
[0.4429223744292237, 0.0, 0.5347326176491969, 0.7923322633945431, 0.34161489622313984, 0.05232558139534884, 0.46161568258599195, 0.07417582417582418, 0.3624019026386422]
[0.639269406392694, 0.0, 0.0, 0.5047923204023719, 0.0, 0.7151162790697675, 0.36377322812483065, 0.016483516483516484, 0.26996387865862415]
[0.4641552237442922, 0.566221489697632, 0.0, 0.6525559022177931, 0.0, 0.477907046511628, 0.0928248926939223, 0.2445054945054945, 0.6511772679999319]
[0.2089041095890411, 0.8074569194344505, 0.0, 0.51038335088778, 0.0, 0.5732558488372094, 0.2767185013578626, 0.016483516483516484, 0.18524979905941943]
